,data_representations,K1,B,factors,regularization,iterations,alpha,precision_at_k,map_at_k,ndcg_at_k,number_of_skills
293,tfidf,,,1,0.005,45,2,0.38869247443922744,0.2881013899712778,0.3703569515581632,735
294,tfidf,,,1,0.01,15,1,0.35608419199718805,0.25738806982916884,0.33723394024364917,735
295,tfidf,,,1,0.01,15,2,0.38822354126220526,0.2878297850330062,0.37004004520006384,735
296,tfidf,,,1,0.01,30,1,0.3559669587029325,0.25741824399727403,0.33718348916009544,735
297,tfidf,,,1,0.01,30,2,0.38869247443922744,0.2880996263028475,0.3703255920690478,735
298,tfidf,,,1,0.01,45,1,0.3560840547216678,0.25746068431557645,0.3372530939757518,735
299,tfidf,,,1,0.01,45,2,0.38869247443922744,0.2881013899712778,0.3703569515581632,735
300,tfidf,,,1,0.02,15,1,0.35608419199718805,0.25738806982916884,0.33723394024364917,735
301,tfidf,,,1,0.02,15,2,0.38822354126220526,0.2878297850330062,0.37004004520006384,735
302,tfidf,,,1,0.02,30,1,0.3559669587029325,0.25741824399727403,0.33718348916009544,735
303,tfidf,,,1,0.02,30,2,0.38869247443922744,0.2880996263028475,0.3703255920690478,735
304,tfidf,,,1,0.02,45,1,0.3560840547216678,0.25746068431557645,0.3372530939757518,735
305,tfidf,,,1,0.02,45,2,0.388809707733483,0.2881631183663395,0.37039501274498027,735
306,tfidf,,,1,0.03,15,1,0.35608419199718805,0.25738806982916884,0.33723394024364917,735
307,tfidf,,,1,0.03,15,2,0.38822354126220526,0.2878297850330062,0.37004004520006384,735
308,tfidf,,,1,0.03,30,1,0.3559669587029325,0.25741824399727403,0.33718348916009544,735
309,tfidf,,,1,0.03,30,2,0.38869247443922744,0.2880996263028475,0.3703255920690478,735
310,tfidf,,,1,0.03,45,1,0.3560840547216678,0.25746068431557645,0.3372530939757518,735
311,tfidf,,,1,0.03,45,2,0.38869247443922744,0.2880996263028475,0.3703255920690478,735
312,tfidf,,,2,0.005,15,1,0.380604684927701,0.2769513228398991,0.3630648353720109,735
313,tfidf,,,2,0.005,15,2,0.38904693458438244,0.2850593482406678,0.372617959840232,735
314,tfidf,,,2,0.005,30,1,0.3807218497049667,0.2771403031669829,0.3631920430605443,735
315,tfidf,,,2,0.005,30,2,0.38904693458438244,0.28498822585496403,0.37254989201069855,735
316,tfidf,,,2,0.005,45,1,0.3807218497049667,0.2771244301511099,0.3631841788952901,735
317,tfidf,,,2,0.005,45,2,0.38904693458438244,0.28501496382287844,0.372562465140535,735
318,tfidf,,,2,0.01,15,1,0.380604684927701,0.27693373269038285,0.3630524281145998,735
319,tfidf,,,2,0.01,15,2,0.3889298385656471,0.28502242573112857,0.372560928154412,735
320,tfidf,,,2,0.01,30,1,0.3807218497049667,0.2771403031669829,0.3631920430605443,735
321,tfidf,,,2,0.01,30,2,0.38904693458438244,0.2850331291271473,0.3725752780848369,735
322,tfidf,,,2,0.01,45,1,0.3807218497049667,0.2771244301511099,0.3631841788952901,735
323,tfidf,,,2,0.01,45,2,0.38904693458438244,0.28501496382287844,0.372562465140535,735
324,tfidf,,,2,0.02,15,1,0.3807220558197198,0.2769991277857507,0.36312392951923866,735
325,tfidf,,,2,0.02,15,2,0.3890472094576659,0.28510961919161903,0.37263242955905085,735
326,tfidf,,,2,0.02,30,1,0.3807218497049667,0.2771403031669829,0.3631920430605443,735
327,tfidf,,,2,0.02,30,2,0.38904693458438244,0.2850331291271473,0.3725752780848369,735
328,tfidf,,,2,0.02,45,1,0.3807218497049667,0.2771244301511099,0.3631841788952901,735
329,tfidf,,,2,0.02,45,2,0.38904693458438244,0.28501496382287844,0.372562465140535,735
330,tfidf,,,2,0.03,15,1,0.38072198698048687,0.27700893569989155,0.3631137805974129,735
331,tfidf,,,2,0.03,15,2,0.38916430547640124,0.2851202292711946,0.37263562910121173,735
332,tfidf,,,2,0.03,30,1,0.3807218497049667,0.277086827231154,0.36312510512442714,735
333,tfidf,,,2,0.03,30,2,0.38904693458438244,0.2850331291271473,0.3725752780848369,735
334,tfidf,,,2,0.03,45,1,0.3807218497049667,0.2771244301511099,0.3631841788952901,735
335,tfidf,,,2,0.03,45,2,0.38904693458438244,0.28500951423159776,0.3725543652646056,735
336,tfidf,,,3,0.005,15,1,0.3978494758148488,0.29046036536312086,0.3812094900662747,735
337,tfidf,,,3,0.005,15,2,0.40687452825068393,0.30010358732752856,0.3923408358664416,735
338,tfidf,,,3,0.005,30,1,0.39820042007769396,0.2907213733106209,0.381204050342149,735
339,tfidf,,,3,0.005,30,2,0.4051182257289637,0.29860371162092014,0.39056599700399375,735
340,tfidf,,,3,0.005,45,1,0.39820042007769396,0.2907213733106209,0.381204050342149,735
341,tfidf,,,3,0.005,45,2,0.40464929190745547,0.29858645369291176,0.3903964403215582,735
342,tfidf,,,3,0.01,15,1,0.3978494758148488,0.2904250919945141,0.3811859947424135,735
343,tfidf,,,3,0.01,15,2,0.40687452825068393,0.30027688529393004,0.3924590419142356,735
344,tfidf,,,3,0.01,30,1,0.39820042007769396,0.2907213733106209,0.381204050342149,735
345,tfidf,,,3,0.01,30,2,0.40535255504195467,0.2987627224695862,0.39075338784505365,735
346,tfidf,,,3,0.01,45,1,0.39820042007769396,0.2907213733106209,0.381204050342149,735
347,tfidf,,,3,0.01,45,2,0.40464929190745547,0.2985329777570828,0.39032950238544106,735
348,tfidf,,,3,0.02,15,1,0.3978494758148488,0.29037046000636074,0.38115326237904995,735
349,tfidf,,,3,0.02,15,2,0.40687452825068393,0.3003301970890909,0.39246028341586403,735
350,tfidf,,,3,0.02,30,1,0.39820042007769396,0.2907213733106209,0.381204050342149,735
351,tfidf,,,3,0.02,30,2,0.4051182257289637,0.2986143497694893,0.39061436235346475,735
352,tfidf,,,3,0.02,45,1,0.39820042007769396,0.2907213733106209,0.381204050342149,735
353,tfidf,,,3,0.02,45,2,0.40476666279947426,0.29854796413310464,0.39039168067398006,735
354,tfidf,,,3,0.03,15,1,0.3978494758148488,0.2903880966906641,0.38116570245989345,735
355,tfidf,,,3,0.03,15,2,0.4064058003823815,0.30022566876106305,0.39229550715979106,735
356,tfidf,,,3,0.03,30,1,0.39820042007769396,0.29070015315146974,0.38119616531704004,735
357,tfidf,,,3,0.03,30,2,0.4051182257289637,0.2986075377803885,0.3906050392373649,735
358,tfidf,,,3,0.03,45,1,0.39820042007769396,0.290703547998678,0.3811914772123125,735
359,tfidf,,,3,0.03,45,2,0.40476666279947426,0.29854796413310464,0.39039168067398006,735
360,tfidf,,,4,0.005,15,1,0.4315118943125064,0.32498553717104517,0.4174856680946343,735
361,tfidf,,,4,0.005,15,2,0.4407731301266734,0.3316283769163907,0.4261929707126665,735
362,tfidf,,,4,0.005,30,1,0.4370180176837956,0.3296560914667449,0.4226501374523842,735
363,tfidf,,,4,0.005,30,2,0.4431142931892573,0.3335529202943541,0.4278329419236052,735
364,tfidf,,,4,0.005,45,1,0.4363149605025023,0.32892163143373937,0.42152853929602785,735
365,tfidf,,,4,0.005,45,2,0.4432313892079927,0.33334672413368444,0.4273736931904354,735
366,tfidf,,,4,0.01,15,1,0.43151175703698624,0.32515416493025406,0.41756012564164563,735
367,tfidf,,,4,0.01,15,2,0.44112469273391997,0.3317444903823272,0.42639602833313023,735
368,tfidf,,,4,0.01,30,1,0.4370180176837956,0.3294805128946146,0.42254703975163627,735
369,tfidf,,,4,0.01,30,2,0.4431142931892573,0.33353523682839475,0.4278204688451999,735
370,tfidf,,,4,0.01,45,1,0.4363149605025023,0.3288880328484166,0.4215128666754616,735
371,tfidf,,,4,0.01,45,2,0.4432313892079927,0.3333166342466208,0.42735797896023797,735
372,tfidf,,,4,0.02,15,1,0.43057402763621894,0.3245978102541062,0.4168214035740675,735
373,tfidf,,,4,0.02,15,2,0.44135964039131226,0.33186979683396484,0.4264838643184496,735
374,tfidf,,,4,0.02,30,1,0.4370180176837956,0.32925991165677204,0.4222815162677838,735
375,tfidf,,,4,0.02,30,2,0.44299719717052194,0.33349058607684745,0.42767317647112424,735
376,tfidf,,,4,0.02,45,1,0.4363149605025023,0.3288880328484166,0.4215128666754616,735
377,tfidf,,,4,0.02,45,2,0.4431142931892573,0.33322821691682414,0.4273119317902568,735
378,tfidf,,,4,0.03,15,1,0.4301052314124738,0.32421752512148516,0.4161478877576008,735
379,tfidf,,,4,0.03,15,2,0.4418278868684905,0.3323816160504491,0.426912829995319,735
380,tfidf,,,4,0.03,30,1,0.437135113702531,0.3293447922933768,0.4222723213144148,735
381,tfidf,,,4,0.03,30,2,0.44299719717052194,0.33349058607684745,0.42767317647112424,735
382,tfidf,,,4,0.03,45,1,0.4361978644837669,0.32874865629900535,0.4213750471783125,735
383,tfidf,,,4,0.03,45,2,0.4431142931892573,0.33322821691682414,0.4273119317902568,735
384,tfidf,,,5,0.005,15,1,0.4490995902653435,0.34080680124604734,0.4373605262256836,735
385,tfidf,,,5,0.005,15,2,0.44910007351106795,0.3384331860130937,0.43469217392497583,735
386,tfidf,,,5,0.005,30,1,0.449451496988194,0.34079736467639676,0.4374780877856912,735
387,tfidf,,,5,0.005,30,2,0.45003711645353184,0.3386352074638131,0.43537489579519073,735
388,tfidf,,,5,0.005,45,1,0.449451496988194,0.34075492435809435,0.43747020276058224,735
389,tfidf,,,5,0.005,45,2,0.4505055005284733,0.33896128803562037,0.43577687788833225,735
390,tfidf,,,5,0.01,15,1,0.4490995902653435,0.34080680124604734,0.4373605262256836,735
391,tfidf,,,5,0.01,15,2,0.44898297749233257,0.33838013561521574,0.43461205741663217,735
392,tfidf,,,5,0.01,30,1,0.449451496988194,0.34079736467639676,0.4374780877856912,735
393,tfidf,,,5,0.01,30,2,0.45003711645353184,0.3386138170894815,0.4353669475212173,735
394,tfidf,,,5,0.01,45,1,0.449451496988194,0.34075492435809435,0.43747020276058224,735
395,tfidf,,,5,0.01,45,2,0.4505055005284733,0.33896128803562037,0.43577687788833225,735
396,tfidf,,,5,0.02,15,1,0.44921668628407885,0.340885090334578,0.4374554170640474,735
397,tfidf,,,5,0.02,15,2,0.4492170322542831,0.3384829242697286,0.43478284049821647,735
398,tfidf,,,5,0.02,30,1,0.449451496988194,0.34079736467639676,0.4374780877856912,735
399,tfidf,,,5,0.02,30,2,0.45003711645353184,0.3386244271690571,0.4353748325463262,735
400,tfidf,,,5,0.02,45,1,0.449451496988194,0.34075492435809435,0.43747020276058224,735
401,tfidf,,,5,0.02,45,2,0.4506225965472086,0.33909391403031536,0.43600535351595743,735
402,tfidf,,,5,0.03,15,1,0.44921668628407885,0.34087801694819425,0.43746632717225065,735
403,tfidf,,,5,0.03,15,2,0.4494512242917539,0.3385598473466516,0.43487457671368357,735
404,tfidf,,,5,0.03,30,1,0.449451496988194,0.34079736467639676,0.4374780877856912,735
405,tfidf,,,5,0.03,30,2,0.45027130849100255,0.3388003776553524,0.4356871400283964,735
406,tfidf,,,5,0.03,45,1,0.449451496988194,0.3407390092387309,0.43746231773547334,735
407,tfidf,,,5,0.03,45,2,0.4506225965472086,0.33922654002501024,0.43611158863293253,735
408,tfidf,,,6,0.005,15,1,0.4677465113829801,0.35362761949241117,0.4546237187299578,735
409,tfidf,,,6,0.005,15,2,0.4682151720222712,0.35480194480491356,0.453307965985667,735
410,tfidf,,,6,0.005,30,1,0.4663411550567119,0.3527502689249783,0.45251502230618357,735
411,tfidf,,,6,0.005,30,2,0.466923882949043,0.3548763801788023,0.4531565428954578,735
412,tfidf,,,6,0.005,45,1,0.46516978304279766,0.35188209372752643,0.4510099760493455,735
413,tfidf,,,6,0.005,45,2,0.4665730769292984,0.35468716450011817,0.4528950759666436,735
414,tfidf,,,6,0.01,15,1,0.46727744036665414,0.35344108188494405,0.4543376459713432,735
415,tfidf,,,6,0.01,15,2,0.4679806366752297,0.3546716430048231,0.45312254693129106,735
416,tfidf,,,6,0.01,30,1,0.4663411550567119,0.35274138508850816,0.45250252836792343,735
417,tfidf,,,6,0.01,30,2,0.466923882949043,0.3548396495552384,0.45320532424202636,735
418,tfidf,,,6,0.01,45,1,0.46516978304279766,0.35187678868773864,0.4510020910242366,735
419,tfidf,,,6,0.01,45,2,0.4666904474990742,0.35460292943761884,0.45299312569118355,735
420,tfidf,,,6,0.02,15,1,0.46669092986047483,0.3533259660942407,0.45403380490462875,735
421,tfidf,,,6,0.02,15,2,0.4678635406564943,0.35471048288530066,0.45310015470449694,735
422,tfidf,,,6,0.02,30,1,0.46645825107544725,0.3527519951680838,0.4525057279100843,735
423,tfidf,,,6,0.02,30,2,0.4668069242058279,0.354738867833767,0.4531278467967185,735
424,tfidf,,,6,0.02,45,1,0.4650525497485421,0.35183015205489515,0.4509687607673074,735
425,tfidf,,,6,0.02,45,2,0.46657321420481856,0.3542361760795723,0.45268930246804356,735
426,tfidf,,,6,0.03,15,1,0.46657355896845604,0.3531858595597905,0.4538901034936692,735
427,tfidf,,,6,0.03,15,2,0.4678636095765719,0.35468314170477944,0.45305080788721347,735
428,tfidf,,,6,0.03,30,1,0.46634101745894874,0.3525910532185484,0.4522905352028289,735
429,tfidf,,,6,0.03,30,2,0.4668069242058279,0.35474768617591873,0.453140286877562,735
430,tfidf,,,6,0.03,45,1,0.4649354537298067,0.3517788700036131,0.4509102405189208,735
431,tfidf,,,6,0.03,45,2,0.46657321420481856,0.3542520490954454,0.4526971666332978,735
432,bm25,3.0,0.6,1,0.005,15,1,0.3822387944194565,0.28159869467871135,0.3641315012074867,735
433,bm25,3.0,0.6,1,0.005,15,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
434,bm25,3.0,0.6,1,0.005,30,1,0.3822387944194565,0.28160045834714165,0.3641222522044069,735
435,bm25,3.0,0.6,1,0.005,30,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
436,bm25,3.0,0.6,1,0.005,45,1,0.3822387944194565,0.28160045834714165,0.3641222522044069,735
437,bm25,3.0,0.6,1,0.005,45,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
438,bm25,3.0,0.6,1,0.01,15,1,0.3822387944194565,0.28159869467871135,0.3641315012074867,735
439,bm25,3.0,0.6,1,0.01,15,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
440,bm25,3.0,0.6,1,0.01,30,1,0.3822387944194565,0.28160045834714165,0.3641222522044069,735
441,bm25,3.0,0.6,1,0.01,30,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
442,bm25,3.0,0.6,1,0.01,45,1,0.3822387944194565,0.28160045834714165,0.3641222522044069,735
443,bm25,3.0,0.6,1,0.01,45,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
444,bm25,3.0,0.6,1,0.02,15,1,0.3822387944194565,0.28159869467871135,0.3641315012074867,735
445,bm25,3.0,0.6,1,0.02,15,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
446,bm25,3.0,0.6,1,0.02,30,1,0.3822387944194565,0.28160045834714165,0.3641222522044069,735
447,bm25,3.0,0.6,1,0.02,30,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
448,bm25,3.0,0.6,1,0.02,45,1,0.3822387944194565,0.28160045834714165,0.3641222522044069,735
449,bm25,3.0,0.6,1,0.02,45,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
450,bm25,3.0,0.6,1,0.03,15,1,0.3822387944194565,0.28159869467871135,0.3641315012074867,735
451,bm25,3.0,0.6,1,0.03,15,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
452,bm25,3.0,0.6,1,0.03,30,1,0.3822387944194565,0.28160045834714165,0.3641222522044069,735
453,bm25,3.0,0.6,1,0.03,30,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
454,bm25,3.0,0.6,1,0.03,45,1,0.3822387944194565,0.28160045834714165,0.3641222522044069,735
455,bm25,3.0,0.6,1,0.03,45,2,0.414728400919271,0.31017541485614075,0.39399648344717625,735
456,bm25,3.0,0.6,2,0.005,15,1,0.39080653300557255,0.28217443620661575,0.370974557153536,735
457,bm25,3.0,0.6,2,0.005,15,2,0.4006568226718846,0.29249298963057785,0.38284683957486504,735
458,bm25,3.0,0.6,2,0.005,30,1,0.39092390389759124,0.2821540309660658,0.37097130203719486,735
459,bm25,3.0,0.6,2,0.005,30,2,0.4008915644559222,0.29269644103838893,0.3830935883938945,735
460,bm25,3.0,0.6,2,0.005,45,1,0.39092390389759124,0.28218791324335574,0.370979376027376,735
461,bm25,3.0,0.6,2,0.005,45,2,0.4006569602696478,0.292583426895402,0.3829402262324798,735
462,bm25,3.0,0.6,2,0.01,15,1,0.39080653300557255,0.28217443620661575,0.370974557153536,735
463,bm25,3.0,0.6,2,0.01,15,2,0.4006568226718846,0.29249298963057785,0.38284683957486504,735
464,bm25,3.0,0.6,2,0.01,30,1,0.39092390389759124,0.2821540309660658,0.37097130203719486,735
465,bm25,3.0,0.6,2,0.01,30,2,0.4008915644559222,0.29269644103838893,0.3830935883938945,735
466,bm25,3.0,0.6,2,0.01,45,1,0.39092390389759124,0.28218791324335574,0.370979376027376,735
467,bm25,3.0,0.6,2,0.01,45,2,0.4006569602696478,0.292583426895402,0.3829402262324798,735
468,bm25,3.0,0.6,2,0.02,15,1,0.39080653300557255,0.28217443620661575,0.370974557153536,735
469,bm25,3.0,0.6,2,0.02,15,2,0.40053972665314924,0.29242932915312425,0.3827772347592086,735
470,bm25,3.0,0.6,2,0.02,30,1,0.39092390389759124,0.2821540309660658,0.37097130203719486,735
471,bm25,3.0,0.6,2,0.02,30,2,0.4008915644559222,0.29269644103838893,0.3830935883938945,735
472,bm25,3.0,0.6,2,0.02,45,1,0.39092390389759124,0.28218791324335574,0.370979376027376,735
473,bm25,3.0,0.6,2,0.02,45,2,0.4006569602696478,0.292583426895402,0.3829402262324798,735
474,bm25,3.0,0.6,2,0.03,15,1,0.39080653300557255,0.28217443620661575,0.370974557153536,735
475,bm25,3.0,0.6,2,0.03,15,2,0.40053972665314924,0.29242932915312425,0.3827772347592086,735
476,bm25,3.0,0.6,2,0.03,30,1,0.39092390389759124,0.2821540309660658,0.37097130203719486,735
477,bm25,3.0,0.6,2,0.03,30,2,0.4008915644559222,0.2926419451255824,0.38302537371240186,735
478,bm25,3.0,0.6,2,0.03,45,1,0.39092390389759124,0.28218791324335574,0.370979376027376,735
479,bm25,3.0,0.6,2,0.03,45,2,0.4006569602696478,0.292583426895402,0.3829402262324798,735
480,bm25,3.0,0.6,3,0.005,15,1,0.4170792650060566,0.30839549031804137,0.4002675394338836,735
481,bm25,3.0,0.6,3,0.005,15,2,0.42200623093353967,0.31404265587083324,0.40657151960888455,735
482,bm25,3.0,0.6,3,0.005,30,1,0.41637682608846216,0.30842400920669943,0.4001968467192629,735
483,bm25,3.0,0.6,3,0.005,30,2,0.42153599287381915,0.3138330025816679,0.4064569384782458,735
484,bm25,3.0,0.6,3,0.005,45,1,0.41637710096174557,0.3083578390001166,0.4001702619407023,735
485,bm25,3.0,0.6,3,0.005,45,2,0.42095037550462217,0.31328518779946973,0.4054309258343535,735
486,bm25,3.0,0.6,3,0.01,15,1,0.4170792650060566,0.3083654284259105,0.4002689279450191,735
487,bm25,3.0,0.6,3,0.01,15,2,0.4216546686485362,0.31396594184884885,0.4063140276879674,735
488,bm25,3.0,0.6,3,0.01,30,1,0.41637682608846216,0.30842400920669943,0.4001968467192629,735
489,bm25,3.0,0.6,3,0.01,30,2,0.4217701849112899,0.3141141696904212,0.40673884957198725,735
490,bm25,3.0,0.6,3,0.01,45,1,0.41649433425600113,0.30846365910593676,0.4002396826166348,735
491,bm25,3.0,0.6,3,0.01,45,2,0.4208332794858868,0.3132639676403185,0.40536132101869704,735
492,bm25,3.0,0.6,3,0.02,15,1,0.4173136630775779,0.3083670847927748,0.40032569237453586,735
493,bm25,3.0,0.6,3,0.02,15,2,0.421654531373016,0.31396298011972074,0.40631295401374523,735
494,bm25,3.0,0.6,3,0.02,30,1,0.41637682608846216,0.30844611353914864,0.40022396203159427,735
495,bm25,3.0,0.6,3,0.02,30,2,0.4222385689862314,0.3143728465180636,0.4070126560001784,735
496,bm25,3.0,0.6,3,0.02,45,1,0.41649433425600113,0.30846365910593676,0.4002396826166348,735
497,bm25,3.0,0.6,3,0.02,45,2,0.4207161834671515,0.31322152732201614,0.40529171620304066,735
498,bm25,3.0,0.6,3,0.03,15,1,0.4173136630775779,0.30837415817915853,0.40032110432123946,735
499,bm25,3.0,0.6,3,0.03,15,2,0.42153729807876045,0.31389948805622875,0.40624353333781277,735
500,bm25,3.0,0.6,3,0.03,30,1,0.41637682608846216,0.3083888187942271,0.4001862071278068,735
501,bm25,3.0,0.6,3,0.03,30,2,0.4223556650049668,0.3143586997452961,0.4070587031701597,735
502,bm25,3.0,0.6,3,0.03,45,1,0.41649433425600113,0.30846365910593676,0.4002396826166348,735
503,bm25,3.0,0.6,3,0.03,45,2,0.4207161834671515,0.31323921078797545,0.405304189281446,735
504,bm25,3.0,0.6,4,0.005,15,1,0.44241054963234994,0.3313284635600799,0.4274365570650958,735
505,bm25,3.0,0.6,4,0.005,15,2,0.44909801066821287,0.3395999137876039,0.43386473520279134,735
506,bm25,3.0,0.6,4,0.005,30,1,0.439129804474468,0.327862710361733,0.4241214504210225,735
507,bm25,3.0,0.6,4,0.005,30,2,0.4544961109395169,0.34491894972393494,0.43963833330306884,735
508,bm25,3.0,0.6,4,0.005,45,1,0.4482859009415875,0.33912013038380817,0.43329223000656514,735
509,bm25,3.0,0.6,4,0.005,45,2,0.455900302397247,0.3456815803174357,0.44125770633122396,735
510,bm25,3.0,0.6,4,0.01,15,1,0.4422934536136146,0.33122766780411184,0.4273590672243304,735
511,bm25,3.0,0.6,4,0.01,15,2,0.4489809146494775,0.33933456421490776,0.43365376515322385,735
512,bm25,3.0,0.6,4,0.01,30,1,0.4390127084557326,0.32776226388783686,0.42404469452837257,735
