"person";"skill";"category"
"1053";"HTML";"Webentwicklung"
"1053";"HTML5";"Webentwicklung"
"1053";"xHTML";"Webentwicklung"
"1053";"Ajax";"Webentwicklung"
"1053";"jQuery";"Webentwicklung"
"1053";"JSON";"Webentwicklung"
"1053";"TYPO3 Generalist";"TYPO3"
"1053";"TypoScript";"Programmiersprachen / Scriptsprachen"
"1053";"Extensions";"TYPO3"
"1053";"Fluid Templates";"TYPO3"
"1053";"ExtBase";"TYPO3"
"1053";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"1053";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"1053";"Test Driven Development (TDD)";"Methoden und Praktiken"
"1053";"Behaviour Driven Development (BDD)";"Methoden und Praktiken"
"1053";"Design Pattern";"Software Craftmanship"
"1053";"Dependency Injection";"Methoden und Praktiken"
"1053";"Objektrelationale Abbildung (ORM)";"Methoden und Praktiken"
"1053";"Continuous Integration (CI)";"Methoden und Praktiken"
"1053";"Statische Codeanalyse";"Methoden und Praktiken"
"1053";"Angular (2 und höher)";"Webentwicklung"
"1053";"Redux";"Webentwicklung"
"1053";"Go";"Programmiersprachen / Scriptsprachen"
"1053";"RxJS";"Webentwicklung"
"1053";"REST";"Standards"
"1053";"Caddy";"Applikationsserver"
"1053";"Kubernetes";"Technik/Tools"
"1053";"Docker";"Technik/Tools"
"1053";"B2B Accelerator Experience";"SAP Commerce"
"1053";"WCMS";"SAP Commerce"
"1053";"Odata";"SAP Commerce"
"1053";"Omni Commerce Connect (OCC) Rest APIs";"SAP Commerce"
"1053";"Vue.js";"Webentwicklung"
"1053";"TypeScript";"JavaScript Frameworks"
"1053";"JavaScript";"Programmiersprachen / Scriptsprachen"
"1053";"CSS";"Webentwicklung"
"1053";"SQL";"Datenbank"
"1053";"SCRUM";"Projektmanagement / Vorgehensmodelle"
"1053";"JIRA";"Issue Management"
"1053";"PHP";"Webentwicklung"
"1053";"React";"Webentwicklung"
"1061";"AngularJS";"Webentwicklung"
"1061";"Windows NT/2000/XP";"Betriebssystem"
"1061";"Debian";"Betriebssystem"
"1061";"MAC OS 7/8/9";"Betriebssystem"
"1061";"MAC OS X";"Betriebssystem"
"1061";"Windows 7";"Betriebssystem"
"1061";"Android";"Betriebssystem"
"1061";"Microsoft SQL Server";"Datenbank"
"1061";"MySQL";"Datenbank"
"1061";"SQL-Scripte";"Datenbank"
"1061";"Java";"Programmiersprachen / Scriptsprachen"
"1061";"C#";"Programmiersprachen / Scriptsprachen"
"1061";"T-SQL";"Programmiersprachen / Scriptsprachen"
"1061";"Entwurfsmuster";"Entwicklung"
"1061";"Google Android";"Java Frameworks"
"1061";"JUnit";"Java Frameworks"
"1061";"NetBeans";"Umgebungen"
"1061";"IntelliJ(Idea)";"Umgebungen"
"1061";"XML/XSL";"Standards"
"1061";"SOAP";"Standards"
"1061";"Bugzilla";"Issue Management"
"1061";"Mantis";"Issue Management"
"1061";"Trac";"Issue Management"
"1061";"Apache";"Applikationsserver"
"1061";"UML";"Technik/Tools"
"1061";"HTML";"Webentwicklung"
"1061";"HTML5";"Webentwicklung"
"1061";"xHTML";"Webentwicklung"
"1061";"Ajax";"Webentwicklung"
"1061";"jQuery";"Webentwicklung"
"1061";"JSON";"Webentwicklung"
"1061";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"1061";"3D-Modellierung";"Grafik/Design"
"1061";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"1061";"Test Driven Development (TDD)";"Methoden und Praktiken"
"1061";"Behaviour Driven Development (BDD)";"Methoden und Praktiken"
"1061";"Dependency Injection";"Methoden und Praktiken"
"1061";"Objektrelationale Abbildung (ORM)";"Methoden und Praktiken"
"1061";"Continuous Integration (CI)";"Methoden und Praktiken"
"1061";"Qualitätsmanagement";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1061";"Anforderungsanalyse";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1061";"Softwaredesign/-architektur";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1061";"Implementierung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1061";"Dokumentation";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1061";"Softwaretests";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1061";"V-Modell";"Projektmanagement / Vorgehensmodelle"
"1061";"Englisch";"Sprachen"
"1061";"nginx";"Applikationsserver"
"1061";"Ubuntu";"Betriebssystem"
"1061";"GIMP";"Grafik/Design"
"1061";"Spring";"Java Frameworks"
"1061";"Gitlab";"CI/CD, Build- und Versionskontrollsysteme"
"1061";"TeamCity";"CI/CD, Build- und Versionskontrollsysteme"
"1061";"Kubernetes";"Technik/Tools"
"1061";"Docker";"Technik/Tools"
"1061";"PhpStorm";"Umgebungen"
"1061";"REST";"Standards"
"1061";"Symfony";"PHP"
"1061";"JavaScript";"Programmiersprachen / Scriptsprachen"
"1061";"CSS";"Webentwicklung"
"1061";"SQL";"Datenbank"
"1061";"Projektmanagement";"Projektmanagement / Vorgehensmodelle"
"1061";"SCRUM";"Projektmanagement / Vorgehensmodelle"
"1061";"JIRA";"Issue Management"
"1061";"PHP";"Webentwicklung"
"1061";"Visual Studio";"Umgebungen"
"1061";"Zend ";"Webentwicklung"
"1061";"React";"Webentwicklung"
"1067";"Java";"Programmiersprachen / Scriptsprachen"
"1067";"C#";"Programmiersprachen / Scriptsprachen"
"1067";"JavaScript";"Programmiersprachen / Scriptsprachen"
"1071";"Windows NT/2000/XP";"Betriebssystem"
"1071";"Windows 7";"Betriebssystem"
"1071";"Windows Server 2003";"Betriebssystem"
"1071";"Windows Server 2008";"Betriebssystem"
"1071";"Microsoft SQL Server";"Datenbank"
"1071";"MySQL";"Datenbank"
"1071";"DB2 / UDB";"Datenbank"
"1071";"SQL-Scripte";"Datenbank"
"1071";"Java";"Programmiersprachen / Scriptsprachen"
"1071";"C/C++";"Programmiersprachen / Scriptsprachen"
"1071";"C#";"Programmiersprachen / Scriptsprachen"
"1071";"Entwurfsmuster";"Entwicklung"
"1071";"JSP";"Java Frameworks"
"1071";"Java EE";"Java Frameworks"
"1071";"JUnit";"Java Frameworks"
"1071";"Hibernate";"Java Frameworks"
"1071";"Log4J";"Java Frameworks"
"1071";"Jakarta Commons";"Java Frameworks"
"1071";"TestNG";"Java Frameworks"
"1071";"Spring";"Java Frameworks"
"1071";"Servlet/JSP";"Java Frameworks"
"1071";"JDBC";"Java Frameworks"
"1071";".NET Framework";".NET Frameworks und Tools"
"1071";"ASP.NET";".NET Frameworks und Tools"
"1071";"ASP.NET MVC-Framework";".NET Frameworks und Tools"
"1071";"ADO.NET";".NET Frameworks und Tools"
"1071";"BizTalk";".NET Frameworks und Tools"
"1071";"NHibernate";".NET Frameworks und Tools"
"1071";"NUnit";".NET Frameworks und Tools"
"1071";"NetBeans";"Umgebungen"
"1071";"IntelliJ(Idea)";"Umgebungen"
"1071";"XML/XSL";"Standards"
"1071";"SOAP";"Standards"
"1071";"REST";"Standards"
"1071";"Weblogic";"Applikationsserver"
"1071";"JBoss";"Applikationsserver"
"1071";"Tomcat";"Applikationsserver"
"1071";"Apache";"Applikationsserver"
"1071";"Internet Information Services (IIS)";"Applikationsserver"
"1071";"UML";"Technik/Tools"
"1071";"Service Oriented Architecture (SOA)";"Technik/Tools"
"1071";"HTML";"Webentwicklung"
"1071";"Ajax";"Webentwicklung"
"1071";"CVS";"CI/CD, Build- und Versionskontrollsysteme"
"1071";"Ant";"CI/CD, Build- und Versionskontrollsysteme"
"1071";"Jenkins";"CI/CD, Build- und Versionskontrollsysteme"
"1071";"Mercurial";"CI/CD, Build- und Versionskontrollsysteme"
"1071";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"1071";"TOAD";"Produkterfahrung"
"1071";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"1071";"Test Driven Development (TDD)";"Methoden und Praktiken"
"1071";"Dependency Injection";"Methoden und Praktiken"
"1071";"Objektrelationale Abbildung (ORM)";"Methoden und Praktiken"
"1071";"Continuous Integration (CI)";"Methoden und Praktiken"
"1071";"Softwaredesign/-architektur";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1071";"Implementierung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1071";"Dokumentation";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1071";"Englisch";"Sprachen"
"1071";"CSM – Scrum Master";"Zertifizierung"
"1071";"SQL";"Datenbank"
"1071";"Projektmanagement";"Projektmanagement / Vorgehensmodelle"
"1071";"SCRUM";"Projektmanagement / Vorgehensmodelle"
"1071";"JIRA";"Issue Management"
"1071";"Maven";"CI/CD, Build- und Versionskontrollsysteme"
"1071";"Subversion";"CI/CD, Build- und Versionskontrollsysteme"
"1071";"Visual Studio";"Umgebungen"
"1073";"Windows 7";"Betriebssystem"
"1073";"Windows 8";"Betriebssystem"
"1073";"Android";"Betriebssystem"
"1073";"C#";"Programmiersprachen / Scriptsprachen"
"1073";"Entwurfsmuster";"Entwicklung"
"1073";"ASP Generalist";".NET Frameworks und Tools"
"1073";".NET Framework";".NET Frameworks und Tools"
"1073";"Windows Presentation Foundation (WPF)";".NET Frameworks und Tools"
"1073";"Windows Communication Foundation (WCF)";".NET Frameworks und Tools"
"1073";"ASP.NET";".NET Frameworks und Tools"
"1073";"ASP.NET MVC-Framework";".NET Frameworks und Tools"
"1073";"ASP.NET WebAPI";".NET Frameworks und Tools"
"1073";"Entity Framework";".NET Frameworks und Tools"
"1073";"LINQ";".NET Frameworks und Tools"
"1073";"Node.js";"JavaScript Frameworks"
"1073";"Angular Generalist";"JavaScript Frameworks"
"1073";"jQuery";"Webentwicklung"
"1073";"Jasmine";"JavaScript Frameworks"
"1073";"knockout";"JavaScript Frameworks"
"1073";"REST";"Standards"
"1073";"HTML";"Webentwicklung"
"1073";"HTML5";"Webentwicklung"
"1073";"JSON";"Webentwicklung"
"1073";"Team Foundation Server (TF Server)";"CI/CD, Build- und Versionskontrollsysteme"
"1073";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"1073";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"1073";"Test Driven Development (TDD)";"Methoden und Praktiken"
"1073";"Design Pattern";"Software Craftmanship"
"1073";"Dependency Injection";"Methoden und Praktiken"
"1073";"Objektrelationale Abbildung (ORM)";"Methoden und Praktiken"
"1073";"Continuous Integration (CI)";"Methoden und Praktiken"
"1073";"Softwaredesign/-architektur";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1073";"Implementierung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1073";"Softwareeinführung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1073";"Englisch";"Sprachen"
"1073";"JavaScript";"Programmiersprachen / Scriptsprachen"
"1073";"CSS";"Webentwicklung"
"1073";"SQL";"Datenbank"
"1073";"SCRUM";"Projektmanagement / Vorgehensmodelle"
"1073";"Visual Studio";"Umgebungen"
"1083";"Hibernate";"Java Frameworks"
"1083";"Java EE";"Java Frameworks"
"1083";"JUnit";"Java Frameworks"
"1083";"Spring";"Java Frameworks"
"1083";"Portlet API";"Java Frameworks"
"1083";"Java";"Programmiersprachen / Scriptsprachen"
"1083";"C#";"Programmiersprachen / Scriptsprachen"
"1083";"Englisch";"Sprachen"
"1083";"Oracle";"Datenbank"
"1083";"Microsoft SQL Server";"Datenbank"
"1083";"BPMN";"BPM (Business Process Modelling)"
"1083";"Apache";"Applikationsserver"
"1083";"Tomcat";"Applikationsserver"
"1083";"IBM WebSphere";"Applikationsserver"
"1083";"JBoss";"Applikationsserver"
"1083";"Windows NT/2000/XP";"Betriebssystem"
"1083";"SUSE Linux";"Betriebssystem"
"1083";"RedHat Linux";"Betriebssystem"
"1083";"MAC OS 7/8/9";"Betriebssystem"
"1083";"Windows Vista";"Betriebssystem"
"1083";"Windows 7";"Betriebssystem"
"1083";"Windows 8";"Betriebssystem"
"1083";"Android";"Betriebssystem"
"1083";"MySQL";"Datenbank"
"1083";"LDAP";"Datenbank"
"1083";"DB2 / UDB";"Datenbank"
"1083";"SQL-Scripte";"Datenbank"
"1083";"C/C++";"Programmiersprachen / Scriptsprachen"
"1083";"Pascal";"Programmiersprachen / Scriptsprachen"
"1083";"PL/SQL";"Programmiersprachen / Scriptsprachen"
"1083";"Google Android";"Java Frameworks"
"1083";"JSP";"Java Frameworks"
"1083";"Struts 2";"Java Frameworks"
"1083";"JSF";"Java Frameworks"
"1083";"TestNG";"Java Frameworks"
"1083";"NetBeans";"Umgebungen"
"1083";"IntelliJ(Idea)";"Umgebungen"
"1083";"jQuery";"Webentwicklung"
"1083";"XML/XSL";"Standards"
"1083";"SOAP";"Standards"
"1083";"REST";"Standards"
"1083";"SSL";"Standards"
"1083";"TCP/IP";"Standards"
"1083";"Bugzilla";"Issue Management"
"1083";"Trac";"Issue Management"
"1083";"Open SSH";"Dienste"
"1083";"UML";"Technik/Tools"
"1083";"ShellScripting";"Technik/Tools"
"1083";"PowerShell";"Technik/Tools"
"1083";"HTML";"Webentwicklung"
"1083";"HTML5";"Webentwicklung"
"1083";"xHTML";"Webentwicklung"
"1083";"JSON";"Webentwicklung"
"1083";"Ant";"CI/CD, Build- und Versionskontrollsysteme"
"1083";"Clear Case";"CI/CD, Build- und Versionskontrollsysteme"
"1083";"Jenkins";"CI/CD, Build- und Versionskontrollsysteme"
"1083";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"1083";"OpenOffice / LibreOffice";"Produkterfahrung"
"1083";"GIMP";"Grafik/Design"
"1083";"Aspektorientierte Programmierung (AOP)";"Methoden und Praktiken"
"1083";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"1083";"Test Driven Development (TDD)";"Methoden und Praktiken"
"1083";"Design Pattern";"Software Craftmanship"
"1083";"Dependency Injection";"Methoden und Praktiken"
"1083";"Objektrelationale Abbildung (ORM)";"Methoden und Praktiken"
"1083";"Continuous Integration (CI)";"Methoden und Praktiken"
"1083";"Statische Codeanalyse";"Methoden und Praktiken"
"1083";"Qualitätsmanagement";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1083";"Anforderungsanalyse";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1083";"Softwaredesign/-architektur";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1083";"Implementierung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1083";"Dokumentation";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1083";"Softwaretests";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1083";"Softwareeinführung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1083";"ITIL";"Projektmanagement / Vorgehensmodelle"
"1083";"Wasserfallmodel";"Projektmanagement / Vorgehensmodelle"
"1083";"KANBAN";"Projektmanagement / Vorgehensmodelle"
"1083";"SAP S4/Hana - Cloud Anbindung";"SAP Commerce"
"1083";"B2B Accelerator Experience";"SAP Commerce"
"1083";"Odata";"SAP Commerce"
"1083";"SEO Tool Anbindung";"SAP Commerce"
"1083";"Backoffice Konfiguration";"SAP Commerce"
"1083";"WCMS";"SAP Commerce"
"1083";"Solr";"SAP Commerce"
"1083";"SAP Cloud Platform Integration (SCPI)";"SAP Commerce"
"1083";"B2C Accelerator Experience";"SAP Commerce"
"1083";"Payments";"SAP Commerce"
"1083";"Docker";"Technik/Tools"
"1083";"JavaScript";"Programmiersprachen / Scriptsprachen"
"1083";"CSS";"Webentwicklung"
"1083";"Promotion / Drools Engine";"SAP Commerce"
"1083";"SQL";"Datenbank"
"1083";"Projektmanagement";"Projektmanagement / Vorgehensmodelle"
"1083";"SCRUM";"Projektmanagement / Vorgehensmodelle"
"1083";"JIRA";"Issue Management"
"1083";"Hybris";"SAP Commerce"
"1083";"Maven";"CI/CD, Build- und Versionskontrollsysteme"
"1083";"Subversion";"CI/CD, Build- und Versionskontrollsysteme"
"1083";"Visual Studio";"Umgebungen"
"1094";"Mediengestalter Digital & Print - Fachrichtung Gestaltung & Technik";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1095";"Windows NT/2000/XP";"Betriebssystem"
"1095";"Sun Solaris";"Betriebssystem"
"1095";"SUSE Linux";"Betriebssystem"
"1095";"MAC OS 7/8/9";"Betriebssystem"
"1095";"MAC OS X";"Betriebssystem"
"1095";"Windows Vista";"Betriebssystem"
"1095";"Windows 7";"Betriebssystem"
"1095";"iOS";"Betriebssystem"
"1095";"Oracle";"Datenbank"
"1095";"MySQL";"Datenbank"
"1095";"SQL-Scripte";"Datenbank"
"1095";"Java";"Programmiersprachen / Scriptsprachen"
"1095";"ABAP";"Programmiersprachen / Scriptsprachen"
"1095";"PL/SQL";"Programmiersprachen / Scriptsprachen"
"1095";"Swing";"Java Frameworks"
"1095";"WebDynpro";"Java Frameworks"
"1095";"JSP";"Java Frameworks"
"1095";"Java EE";"Java Frameworks"
"1095";"JUnit";"Java Frameworks"
"1095";"Struts 2";"Java Frameworks"
"1095";"Castor";"Java Frameworks"
"1095";"Hibernate";"Java Frameworks"
"1095";"Log4J";"Java Frameworks"
"1095";"Jakarta Commons";"Java Frameworks"
"1095";"JSF";"Java Frameworks"
"1095";"Spring";"Java Frameworks"
"1095";"Servlet/JSP";"Java Frameworks"
"1095";"EJB 3";"Java Frameworks"
"1095";"JDBC";"Java Frameworks"
"1095";"Swing";"Java Frameworks"
"1095";"SWT";"Java Frameworks"
"1095";"Eclipse";"Java Frameworks"
"1095";"Google Web Toolkit";"Java Frameworks"
"1095";"JBuilder";"Umgebungen"
"1095";"Ultra Edit";"Umgebungen"
"1095";"SAP NWDS";"Umgebungen"
"1095";"SAP NWDI";"Umgebungen"
"1095";"jQuery";"Webentwicklung"
"1095";"XML/XSL";"Standards"
"1095";"SOAP";"Standards"
"1095";"HPQC";"Issue Management"
"1095";"IBM WebSphere";"Applikationsserver"
"1095";"JBoss";"Applikationsserver"
"1095";"Tomcat";"Applikationsserver"
"1095";"Apache";"Applikationsserver"
"1095";"Teamviewer";"Dienste"
"1095";"UML";"Technik/Tools"
"1095";"HTML";"Webentwicklung"
"1095";"HTML5";"Webentwicklung"
"1095";"xHTML";"Webentwicklung"
"1095";"Ajax";"Webentwicklung"
"1095";"JSON";"Webentwicklung"
"1095";"RedDot";"CMS"
"1095";"CVS";"CI/CD, Build- und Versionskontrollsysteme"
"1095";"Ant";"CI/CD, Build- und Versionskontrollsysteme"
"1095";"Jenkins";"CI/CD, Build- und Versionskontrollsysteme"
"1095";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"1095";"Dreamweaver";"Produkterfahrung"
"1095";"OpenOffice / LibreOffice";"Produkterfahrung"
"1095";"TOAD";"Produkterfahrung"
"1095";"Rational";"Produkterfahrung"
"1095";"PaintShop";"Grafik/Design"
"1095";"Corel Draw";"Grafik/Design"
"1095";"Adobe Flash";"Grafik/Design"
"1095";"GIMP";"Grafik/Design"
"1095";"Aspektorientierte Programmierung (AOP)";"Methoden und Praktiken"
"1095";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"1095";"Dependency Injection";"Methoden und Praktiken"
"1095";"Objektrelationale Abbildung (ORM)";"Methoden und Praktiken"
"1095";"Continuous Integration (CI)";"Methoden und Praktiken"
"1095";"Enterprise Architect";"Modellierungswerkzeuge"
"1095";"Qualitätsmanagement";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1095";"Softwaredesign/-architektur";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1095";"Implementierung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1095";"Dokumentation";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1095";"Softwaretests";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1095";"Prozessmanagement";"Beratung"
"1095";"IT Consulting";"Beratung"
"1095";"SAP";"ERP"
"1095";"Dynamics NAV/Navision";"ERP"
"1095";"Englisch";"Sprachen"
"1095";"Französisch";"Sprachen"
"1095";"PostgreSQL";"Datenbank"
"1095";"LDAP";"Datenbank"
"1095";"MongoDB";"Datenbank"
"1095";"Groovy";"Programmiersprachen / Scriptsprachen"
"1095";"IntelliJ(Idea)";"Umgebungen"
"1095";"REST";"Standards"
"1095";"SSL";"Standards"
"1095";"Open SSH";"Dienste"
"1095";"Service Oriented Architecture (SOA)";"Technik/Tools"
"1095";"WebServices";"Technik/Tools"
"1095";"Test Driven Development (TDD)";"Methoden und Praktiken"
"1095";"Statische Codeanalyse";"Methoden und Praktiken"
"1095";"Anforderungsanalyse";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1095";"Softwareeinführung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1095";"JavaScript";"Programmiersprachen / Scriptsprachen"
"1095";"CSS";"Webentwicklung"
"1095";"SQL";"Datenbank"
"1095";"Projektmanagement";"Projektmanagement / Vorgehensmodelle"
"1095";"SCRUM";"Projektmanagement / Vorgehensmodelle"
"1095";"JIRA";"Issue Management"
"1095";"PHP";"Webentwicklung"
"1095";"Hybris";"SAP Commerce"
"1095";"Maven";"CI/CD, Build- und Versionskontrollsysteme"
"1095";"Subversion";"CI/CD, Build- und Versionskontrollsysteme"
"1096";"SAP Identity Management 8.0";"Produkterfahrung"
"1096";"SAP Adaptive Server Enterprise 16.0";"Datenbank"
"1096";"Microsoft SQL Server";"Datenbank"
"1096";"Java";"Programmiersprachen / Scriptsprachen"
"1096";"JavaScript";"Programmiersprachen / Scriptsprachen"
"1096";"SQL";"Datenbank"
"1099";"Mediengestalter Digital & Print - Fachrichtung Gestaltung & Technik";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"1102";"Java";"Programmiersprachen / Scriptsprachen"
"1102";"Spring Boot";"Java Frameworks"
"1102";"PostgreSQL";"Datenbank"
"1102";"MySQL";"Datenbank"
"1102";"IntelliJ(Idea)";"Umgebungen"
"1102";"Google Android";"Java Frameworks"
"1102";"Java FX";"Java Frameworks"
"1102";"Raspberry Pi";"Sonstige"
"1102";"JavaScript";"Programmiersprachen / Scriptsprachen"
"1102";"Android Studio";"Sonstige"
"1102";"Spring-JPA";"Java Frameworks"
"1102";"Visual Studio";"Umgebungen"
"1103";"Windows NT/2000/XP";"Betriebssystem"
"1103";"Debian";"Betriebssystem"
"1103";"MAC OS X";"Betriebssystem"
"1103";"Windows 7";"Betriebssystem"
"1103";"Microsoft SQL Server";"Datenbank"
"1103";"Oracle";"Datenbank"
"1103";"MySQL";"Datenbank"
"1103";"Java";"Programmiersprachen / Scriptsprachen"
"1103";"C/C++";"Programmiersprachen / Scriptsprachen"
"1103";"C#";"Programmiersprachen / Scriptsprachen"
"1103";"Python";"Programmiersprachen / Scriptsprachen"
"1103";"Groovy";"Programmiersprachen / Scriptsprachen"
"1103";"PL/SQL";"Programmiersprachen / Scriptsprachen"
"1103";"Entwurfsmuster";"Entwicklung"
"1103";"Swing";"Java Frameworks"
"1103";"Google Android";"Java Frameworks"
"1103";"Java EE";"Java Frameworks"
"1103";"JUnit";"Java Frameworks"
"1103";"Log4J";"Java Frameworks"
"1103";"Spring";"Java Frameworks"
"1103";"JDBC";"Java Frameworks"
"1103";"Google Web Toolkit";"Java Frameworks"
"1103";"Windows Presentation Foundation (WPF)";".NET Frameworks und Tools"
"1103";"Windows Communication Foundation (WCF)";".NET Frameworks und Tools"
"1103";"IntelliJ(Idea)";"Umgebungen"
"1103";"XML/XSL";"Standards"
"1103";"SOAP";"Standards"
"1103";"TCP/IP";"Standards"
"1103";"Bugzilla";"Issue Management"
"1103";"Mantis";"Issue Management"
"1103";"Tomcat";"Applikationsserver"
"1103";"Apache";"Applikationsserver"
